,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,sum_rev,Dates,Codes
0,81.8784,35.244326,15.246623,16.462147,1.583077,3.105614,2.150623,1.821927,3.137706,1.46185,2.643422,0.954182,1.376462,0.2797,0.30296,1.056232,1.372,0.552,0.249081,0.042,0.3045,0.138,0.405272,1.36725,0.23,0.248,0.0,0.516,0.981,0.264902,1.2489,5.048238,3.6214,3.220691,1.798531,1.24825,1.65066,2.03986,1.323174,0.7995,0.700058,0.308,0.6375,0.248,0.576,1.56245,0.57668,1.772902,0.225,0.222,0.132163,0.2424,0.0,0.1248,0.26118,0.3,1.0,0.3045,1.042444,1.22561,0.680902,0.108541,0.2496,0.3695,0.2921,0.425,0.3,0.518492,1.1776,0.3,0.204,0.0,1.0834,0.80372,0.2496,0.042,0.618,0.2,0.0624,0.6,0.17,0.0,0.17,0.225,0.0,0.342,0.042,0.069121,0.137,0.3,0.0,0.042,0.024,0.0,0.42,0.413638,0.0,0.0,0.042,0.0,0.342,0.3,0.042,0.0,0.0,0.102,0.0,0.225,0.0,0.0,0.230874,0.0,0.0,0.259,0.102,0.1995,0.2415,0.51,0.17,0.0,0.0,0.0,0.144,0.06,0.018,0.137,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.17,0.072361,0.0,0.35576,0.0,0.342,0.0,0.4248,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.36,0.0,0.042,0.0,0.137,0.0,0.0,0.206,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056371,0.0,0.0,0.222272,0.0,0.0,0.274,0.0,0.069121,0.0,0.024,0.0,0.222902,0.3516,0.0,0.0,0.0,0.3,0.70935,0.0,0.108,0.324,0.3,0.2684,0.111077,0.042,0.0,0.0,0.2496,0.259,0.0,0.324,0.0,0.0,0.0,0.281058,0.0,0.0,0.0,0.0,0.0,0.027682,0.0,0.694,0.03,0.042,0.0,0.0,0.0,0.0,0.1995,0.024,0.0,0.0,0.03,0.0,0.0,0.0,0.069147,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069106,0.0,0.0,0.0,0.071885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.894227,2017-04-10,283
1,73.213668,37.84242,13.691042,9.765536,9.577616,0.5036,2.939232,2.266135,2.247639,1.759612,0.933412,3.81719,1.320236,0.412352,0.341271,0.708412,0.836392,0.5092,0.343057,0.348277,1.1862,0.730362,0.3,0.090912,0.79,0.68,0.407506,0.541772,0.409324,0.483,1.85281,1.724958,5.404491,5.024346,2.2061,3.91799,2.214,2.90684,2.777074,0.374069,1.90846,2.730768,1.639326,1.061,1.6023,1.316,0.74,0.9062,1.260796,0.102,0.512,0.357,0.50232,0.042,0.3275,0.5506,0.8656,1.22598,0.464996,0.25848,0.4315,0.34,0.1179,0.18,0.0,0.0,0.16848,1.0141,1.0505,1.3761,0.0,0.942148,0.11232,0.17,0.729877,0.3275,0.337648,0.3447,0.31,0.62048,0.5436,0.5,0.1575,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.1575,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.17,0.2496,0.11,0.3,0.0,0.0,0.0,0.0,0.0,0.206,0.0624,0.0,0.1575,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1575,0.042,0.0,0.1536,0.17,0.183,0.0,0.069149,0.17,0.152928,0.0,0.0,0.0,0.11232,0.0,0.0,0.0,0.0,0.1575,0.069168,0.34,0.0,0.499,0.0,0.102,0.042,0.0,0.0,0.0,0.2496,0.0,0.0,0.0,0.212,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202512,0.0,0.0,0.0,0.0,0.0,0.1995,0.0,0.0,0.152,0.0,0.0,0.1536,0.0,0.096,0.25,0.149974,0.0,0.0,0.024,0.0,0.0,0.11,0.17,0.602,0.1536,0.0,1.682304,0.2496,0.0,0.0,0.0,0.0,0.12636,0.47,0.0,0.0,0.506,0.17,0.2595,0.0,0.107,0.0,0.102,0.17,0.1575,0.442,0.0,0.183,0.3,0.2496,0.0,0.0,0.0,0.042,0.0,0.213291,0.1575,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.099075,0.0,0.0,0.0,0.076678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2496,0.04995,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.4,0.0,0.3,0.0,0.444,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.805641,2017-04-11,283
2,105.551361,37.772315,24.315486,12.811871,10.032613,10.344655,1.139454,2.213069,2.573843,2.638097,0.4838,1.10886,1.4064,0.725965,1.1287,1.19648,0.769525,2.230114,0.7226,0.484695,0.07228,0.0,0.078,0.225,0.18,0.654,0.180614,0.57,0.2496,0.4575,2.463349,5.225484,2.29288,5.456264,3.73572,2.35093,1.762914,2.078475,0.7925,1.5161,2.2638,2.155884,1.6301,0.709,1.824183,0.72735,0.84236,0.597178,1.4186,1.1841,0.850614,0.17,0.042,0.072,0.0,0.715,0.9596,0.6825,0.17,0.749,0.580614,0.6507,0.4996,0.583,0.2295,0.823464,0.642,0.8,0.120864,0.5771,0.3675,1.2992,0.0,0.117525,1.746114,0.7575,0.7196,0.17,0.183,0.5776,0.085772,0.70284,0.57935,0.0,0.56,0.076678,0.0,0.0,0.23552,0.0,0.072,0.2625,0.0,0.1575,0.0,0.108,0.18,0.108,0.1536,0.0,0.0,0.3216,0.0,0.4,0.0,0.274,0.0,0.17,0.0,0.1575,0.0,0.0,0.0,0.0,0.107,0.0,0.674,0.1575,0.0,0.0,0.390614,0.0,0.108,0.0,0.0,0.0,0.0,0.15975,0.0,0.0,0.048864,0.0,0.0,0.3,0.183,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01872,0.0,0.042,0.072,0.0,0.0,0.18285,0.16848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.17,0.47485,0.0,0.274,0.0,0.0,0.11,0.2496,0.0,0.16848,0.0,0.0,0.0,0.1536,0.0,0.17,0.0,0.0,0.0,0.117525,0.107,0.0,0.0,0.117525,0.0,0.274,0.0,0.274,0.0,0.03276,0.108,0.0,0.0,0.0,0.167,0.0,0.8886,0.0,0.24,0.11,0.6396,0.17,0.0,0.1575,0.091,0.0,0.16,0.216271,0.0,0.048864,0.0,0.0,0.4071,0.254252,0.0,0.0,0.0,0.0,0.16848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1995,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.504728,2017-04-12,283
3,79.567606,39.142333,13.66371,8.41483,7.257771,3.671302,5.676857,0.4056,1.7256,2.148352,2.9986,1.8126,1.274809,0.854,0.716,0.586,0.0,0.13,1.291257,0.51,0.892822,0.51504,0.232,1.0376,0.580828,0.299,0.51,0.2,0.180828,0.270414,0.9021,2.138758,1.592164,1.914209,2.60408,1.7792,3.585529,1.01268,2.290986,0.625,0.85997,1.51982,1.58744,1.12448,0.7711,0.4496,1.807297,1.0876,0.225,1.1726,0.0,1.6406,0.0,0.17,0.107,0.16848,0.692,0.7896,0.0,1.589073,0.23748,0.831,0.216,0.371225,0.0,0.16848,0.2496,0.16848,0.9,0.108,1.7328,0.316,0.0,0.17,0.67,0.0,1.2496,0.17,0.39,0.395,0.4196,0.0,0.444,0.069,0.0,0.17,0.274,0.0,0.0,0.578,0.307675,0.0,0.0,0.17,0.0,0.0,0.17,0.2496,0.0,0.2,0.0,0.17,0.0,0.2496,0.0,0.0,0.704,0.0,0.5,0.2496,0.412,0.0,0.0,0.0,0.0,0.2496,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.5,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.181209,0.107,0.0,0.0,0.0,0.0,0.0,0.14456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2496,0.0,0.823189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4992,0.16848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.0,0.0,0.33,0.18,0.0,0.0,0.274,0.11,0.0,0.0,0.0,0.39,0.304,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.0,0.0,0.796,0.0,0.0,0.0,0.678828,0.274,0.646,0.4326,0.274,0.0,0.0,0.11,0.0,0.0,0.091,0.372,0.0,0.466,0.0,0.2,0.072,0.11,0.0,0.0,0.0,0.0,0.158226,0.080731,0.0,0.0,0.12,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090605,0.0,0.0,0.0,0.0,0.2496,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.400893,2017-04-13,283
4,81.146738,48.406439,18.6429,7.4598,7.026655,7.3889,4.76446,6.002317,1.14545,3.44008,1.89008,0.7726,0.838325,2.416312,0.769959,0.545432,1.24648,0.0,0.39,0.50259,0.054,0.603,1.084,0.346393,0.58925,0.806,0.573539,0.64159,0.4736,0.508356,1.3546,4.40849,1.949911,3.1134,1.074325,1.281804,1.168025,1.05748,1.65808,1.71307,0.41808,1.76098,1.1512,0.60096,1.439938,0.721,1.483958,0.331,0.7576,0.695539,0.6946,1.1936,0.9325,0.5,0.108725,0.7,0.0,0.225,0.2496,1.2164,0.6625,0.415786,0.538809,0.4196,0.548,0.46328,1.298983,0.0,0.4151,0.3036,0.28,1.160775,0.054,1.1976,0.0,0.2496,0.7576,0.4196,0.835,0.2625,0.2496,0.0,0.0,0.0,0.6,0.0,0.11745,0.0,0.0,0.274,0.0,0.24302,0.2,0.2,0.0,0.0,0.259,0.0,0.17,0.17,0.274,0.08892,0.0,0.0,0.0,0.2496,0.0,0.0,0.0,0.0,0.108,0.274,0.0,0.090449,0.0,0.166,0.0,0.0,0.168,0.0,0.0,0.0,0.880605,0.17,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162725,0.4,0.0,0.0,0.122,0.18,0.0,0.072359,0.09,0.0,0.054,0.0,0.82748,0.0,0.0,0.168,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168393,0.4,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.0,0.0,0.072359,0.0,0.0,0.132,0.0,0.0,0.27,0.16848,0.0,0.0,0.0,0.17,0.0,0.754544,0.0,0.069,0.0,0.0,0.7496,0.108,0.0,0.0,0.054,0.0,0.2496,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.218725,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41808,0.0,0.2496,0.0,0.2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7496,0.054,0.2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.235832,2017-04-14,283
5,82.034103,34.261838,15.116616,13.574474,3.332108,3.337485,5.240354,2.241175,3.395821,0.47466,2.1386,1.37319,1.7395,1.147407,0.78,0.544,0.931,0.597,0.474,0.649,0.936117,0.614,0.224,0.6,0.11,0.2,0.65,0.56348,0.9896,0.224,0.5276,2.1288,2.1181,1.5972,1.646189,1.40048,2.7274,1.324,1.2096,2.55768,1.169675,1.20698,0.9196,0.718,0.836,0.4324,0.7496,0.631,0.8245,0.5,0.833565,0.79948,0.2,0.6396,0.41808,0.0,0.275696,0.9236,0.678,0.2896,0.3816,0.922,0.6692,0.259,0.486699,0.0,0.94248,0.17,0.5896,0.266,0.4992,1.0396,0.5036,0.56,0.3696,0.712,0.42,1.0692,0.9736,0.5121,0.0,0.0,0.0,0.0,0.0,0.0,0.16848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.76,0.0,0.0,0.0,0.0,0.2496,0.054,0.0,0.061,0.234825,0.168,0.28,0.11,0.0,0.3106,0.0,0.0,0.0,0.36,0.22,0.0,0.2496,0.061,0.0,0.430619,0.054,0.0,0.274,0.0,0.228,0.0,0.57,0.0,0.0,0.2496,0.0,0.0,0.0,0.17,0.09,0.0,0.0,0.054,0.108,0.0,0.0,0.0,0.0,0.0,0.072407,0.0,0.16848,0.33,0.225,0.2496,0.0,0.0,0.0,0.0,0.0,0.590509,0.0,0.061,0.0,0.2,0.0,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.091,0.4992,0.0,0.29,0.0,0.0,0.0,0.0,0.274,0.0,0.0,0.072407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056,0.0,0.0,0.2625,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.054,0.12,0.0,0.0,0.0,0.0,0.072407,0.30048,0.42,0.0,0.0,0.17,0.0,0.0,0.0,0.331,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.076952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.194298,2017-04-15,283
6,93.327427,34.276638,12.044752,7.77277,5.41701,3.79024,3.57607,2.40588,3.088682,1.99648,0.054,0.97448,1.274,0.236,0.7744,0.224,1.992,0.720407,0.629407,0.846,0.453402,0.51733,0.0,1.164402,0.16848,0.868,0.0,0.4,0.7865,0.414,0.2874,3.3166,2.1876,2.8218,1.99088,0.6329,1.4386,2.5485,1.819,1.7438,1.713859,0.024,0.2496,1.0566,1.852,0.9096,1.35848,0.7764,0.322,0.5404,0.6204,1.74608,0.708,0.0,0.39,0.4,0.322407,0.053,0.096,0.532907,0.2496,0.984,0.635,0.17,0.21144,0.358203,0.2625,0.500402,0.765,0.368,0.393,0.6624,0.90696,0.054,0.046,0.74,0.382,0.2496,0.807225,0.6406,0.412407,0.8976,0.2496,0.0,0.225,0.606,0.17,0.4,0.0,0.0,0.561736,0.054,0.21,0.0624,0.162,0.108,0.0,0.0,0.274,0.17,0.0,0.0,0.2496,0.0,0.498,0.0,0.0,0.7476,0.34,0.0,0.39,0.0,0.0,0.191,0.0,0.0,0.042,0.0,0.3596,0.0,0.06084,0.096,0.0,0.25,0.0,0.184952,0.132,0.2,0.25,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.054,0.11,0.072402,0.072402,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.4,0.2,0.4725,0.0,0.0,0.0,0.0,0.2496,0.39,0.0,0.0,0.0,0.2625,0.0,0.0,1.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.19345,0.36,0.0,0.0,0.289,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.3486,0.072407,0.4,0.126407,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.4,0.0,0.0,0.0,0.0,0.278,0.0,0.0,0.14,0.2,0.0,0.0,0.2,0.087516,0.412,0.0,0.27648,0.0,0.0,0.0,0.527,0.0,0.0,0.358,0.0,0.0,0.0,0.15264,0.4,0.2496,0.0,0.108,0.0,0.096,0.274,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.2496,0.108,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.080544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.973483,2017-04-16,283
7,120.213817,27.560299,13.644887,8.78672,5.870229,3.925122,3.665,2.842882,3.795082,2.72196,2.1822,0.528,1.0486,0.636,1.091,0.167,2.16296,1.54728,0.86546,1.080404,1.270402,0.09,0.360542,0.0,0.508,0.078,0.248,0.552,0.17,0.426,1.2992,2.0596,1.3595,1.7524,1.508253,2.06342,1.31965,0.802,1.8511,0.1404,0.6739,1.4684,1.114,0.5248,1.57,0.688,0.687,0.4976,0.32034,0.6696,0.8356,0.448,0.86344,0.4976,1.4866,0.39,0.516,0.426,0.0,0.322002,0.474,0.358,0.6,0.741402,0.698,1.2665,0.0,0.2625,0.17,0.0,0.326,0.09012,0.7156,1.2096,1.46,1.624904,0.0,0.82098,0.0,0.274,0.0,0.0,0.0624,0.408402,0.0,0.108,0.0,0.2496,0.218,0.072,0.2,0.0,0.0,0.048,0.16848,0.0,0.0,0.048,0.0,0.0,0.0,0.2496,0.0,0.17,0.0,0.829,0.183,0.0,0.21,0.231,0.0,0.17,0.072402,0.4996,0.0,0.0,0.4,0.0,0.4,0.108,0.0,0.0,0.0,0.107,0.2496,0.0,0.4,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.24,0.0,0.048,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.274,0.0,0.0,0.072402,0.0,0.0,0.0624,0.072402,0.6496,0.0,0.0,0.0,0.150402,0.0,0.21,0.2625,0.0,0.0,0.39,0.18,0.0,0.0,0.049,0.0,0.0,0.0,0.583,0.35648,0.0,0.0,0.4,0.0,0.108,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.048,0.32448,0.259,0.0,0.0,0.144202,0.0,0.331,0.0,0.0,0.09,0.0,0.0,0.072402,0.0,0.156,0.078,0.0,0.2496,0.0,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2496,0.0,0.0,0.0,0.2496,0.0,0.0,0.0,0.072404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.259,0.304,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.378415,2017-04-17,283
8,118.997198,26.201142,11.385261,5.628082,7.05584,4.331192,3.621485,1.19244,2.336503,0.736489,1.71595,2.90804,0.422402,0.9995,1.2397,1.680002,0.350772,1.5006,2.0749,0.664,0.432089,0.31,0.39348,0.278,0.2,1.238,0.226,0.0,0.0,0.626,0.352,1.759025,1.894895,1.8329,0.8856,0.9646,1.434602,2.049566,0.527,1.1142,1.212128,0.65205,0.824,0.96296,1.0096,0.523,0.883,0.7106,0.726,0.9476,1.4956,0.048,0.5076,1.4665,0.8842,0.844,0.21,0.0,0.303,0.0,0.2,1.383,0.644,1.0246,0.0,0.8456,0.048,0.2496,0.278,0.304,0.632,0.2496,0.4624,0.0,0.5472,0.796,0.17,0.608,0.583,0.0,0.39,0.9644,0.183,0.0,0.048,0.11,0.288314,0.078,0.048,0.4196,0.0,0.0,0.0,0.247,0.2496,0.0,0.274,0.0,0.0,0.0,0.425,0.0,0.2496,0.0,0.4,0.79,0.4,0.0,0.0,0.099,0.0,0.0,0.2625,0.758333,0.2496,0.2496,0.358,0.0,0.21,0.2,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.240171,0.358,0.0,0.0,0.0,0.193369,0.152,0.0,0.0,0.0,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.137,0.078,0.0,0.4,0.303,0.11,0.2496,0.0,0.0,0.0,0.048,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2496,0.0936,0.0,0.2,0.0,0.0,0.0,0.0,0.108,0.0,0.39,0.183,0.274,0.2496,0.358,0.048,0.0,0.0,0.042,0.0,0.0,0.048,0.0,0.0,0.272402,0.0,0.17,1.2816,0.181137,0.384,0.5236,0.0,0.472402,0.0,0.6976,0.17,0.0,0.0,0.3596,0.0,0.0,0.0,0.0,0.17045,0.0,0.0,0.2,0.0,0.24956,0.0,0.078,0.0,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.117832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.478963,2017-04-18,283
9,103.042616,22.216138,16.545743,10.692652,7.695692,2.887,3.04184,2.5326,0.886452,1.4476,2.287254,1.17488,2.51833,1.268,0.51,1.445301,0.66033,0.609397,1.01512,0.985752,1.3236,0.758,0.45,0.206,0.641301,0.206,0.096,0.2496,0.6,0.6496,1.07744,1.0356,1.61636,1.6136,1.421,0.51,1.453,1.8136,0.99248,1.1037,1.1476,0.97448,1.7752,0.5121,1.5752,0.8556,0.34785,0.206,0.329317,0.274,0.7296,0.3386,0.6196,0.573254,0.224,0.4556,0.6496,0.0,0.132,0.606,0.9056,0.6496,0.2496,0.566,0.456052,0.4992,1.1486,0.4496,1.042,0.153,0.625,0.0,0.34,0.12192,0.56,0.054,0.0,0.7036,0.7065,0.2874,0.39,0.0,2.102,0.548,0.8,0.4992,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.17,0.206,0.0,0.0,0.4,0.0,0.0,0.0,0.274,0.0,0.0,0.4,0.0,0.0,0.0,0.17,0.2625,0.2,0.34848,0.274,0.0,0.183,0.0,0.129,0.0,0.0,0.0,0.2625,0.0,0.0,0.0,0.183,0.0,0.0,0.0,0.0,0.3036,0.0,0.0,0.0,0.0,0.2,0.2496,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.4,0.2625,0.0,0.0,0.0,0.0,0.0,0.17,0.393968,0.054,0.36,0.0,0.2496,0.26,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.072489,0.0,0.0,0.2496,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2496,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.436,0.39,0.0,0.13,0.0,0.2496,0.4496,0.59,0.054,0.474,0.18,0.0,0.3036,0.0,0.0,0.0,0.0,0.39,0.2,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.422788,2017-04-19,283
